title,url,time_published,source,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
1 Unstoppable Vanguard ETF I'm Stocking Up On in 2025,https://www.fool.com/investing/2024/12/07/1-unstoppable-vanguard-etf-im-stocking-up-on-in-20/,2024-12-07 16:00:00,Motley Fool,0.180291,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.059935', 'ticker_sentiment_score': '0.102', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.119532', 'ticker_sentiment_score': '0.160424', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Where Will Palantir Stock Be in 3 Years?,https://www.fool.com/investing/2024/12/07/where-will-palantir-stock-be-in-3-years/,2024-12-07 16:00:00,Motley Fool,0.249021,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.070935', 'ticker_sentiment_score': '0.015248', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.070935', 'ticker_sentiment_score': '0.022274', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PLTR', 'relevance_score': '0.14131', 'ticker_sentiment_score': '0.128655', 'ticker_sentiment_label': 'Neutral'}]"
"Deal Dispatch: Ubisoft In Buyout Talks, Dental Supplier Explores Sale, Beloved Drive-Through Goes Bankrupt - Apollo Global Management  ( NYSE:APO ) , Altus Power  ( NYSE:AMPS ) ",https://www.benzinga.com/markets/24/12/42378209/deal-dispatch-ubisoft-in-buyout-talks-dental-supplier-explores-sale-beloved-drive-through-goes-bankrupt,2024-12-07 16:00:16,Benzinga,0.095222,Neutral,"[{'ticker': 'MCQEF', 'relevance_score': '0.046724', 'ticker_sentiment_score': '0.111455', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FYBR', 'relevance_score': '0.093289', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'VZ', 'relevance_score': '0.093289', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PDCO', 'relevance_score': '0.093289', 'ticker_sentiment_score': '0.140187', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVO', 'relevance_score': '0.093289', 'ticker_sentiment_score': '0.121256', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SHMCF', 'relevance_score': '0.093289', 'ticker_sentiment_score': '0.118651', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UBSFF', 'relevance_score': '0.093289', 'ticker_sentiment_score': '-0.025451', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TCTZF', 'relevance_score': '0.046724', 'ticker_sentiment_score': '-0.023869', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SNDR', 'relevance_score': '0.093289', 'ticker_sentiment_score': '0.097107', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SYY', 'relevance_score': '0.046724', 'ticker_sentiment_score': '-0.069847', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WM', 'relevance_score': '0.046724', 'ticker_sentiment_score': '0.111455', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LSPD', 'relevance_score': '0.093289', 'ticker_sentiment_score': '-0.0021', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVAX', 'relevance_score': '0.093289', 'ticker_sentiment_score': '0.121256', 'ticker_sentiment_label': 'Neutral'}]"
"Deal Dispatch: Ubisoft In Buyout Talks, Dental Supplier Explores Sale, Beloved Drive-Through Goes Bankrupt - Apollo Global Management  ( NYSE:APO ) , Altus Power  ( NYSE:AMPS ) ",https://www.benzinga.com/news/24/12/42378209/deal-dispatch-ubisoft-in-buyout-talks-dental-supplier-explores-sale-beloved-drive-through-goes-bankr,2024-12-07 16:00:16,Benzinga,0.095222,Neutral,"[{'ticker': 'MCQEF', 'relevance_score': '0.046724', 'ticker_sentiment_score': '0.111455', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FYBR', 'relevance_score': '0.093289', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'VZ', 'relevance_score': '0.093289', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PDCO', 'relevance_score': '0.093289', 'ticker_sentiment_score': '0.140187', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVO', 'relevance_score': '0.093289', 'ticker_sentiment_score': '0.121256', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SHMCF', 'relevance_score': '0.093289', 'ticker_sentiment_score': '0.118651', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UBSFF', 'relevance_score': '0.093289', 'ticker_sentiment_score': '-0.025451', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TCTZF', 'relevance_score': '0.046724', 'ticker_sentiment_score': '-0.023869', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SNDR', 'relevance_score': '0.093289', 'ticker_sentiment_score': '0.097107', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SYY', 'relevance_score': '0.046724', 'ticker_sentiment_score': '-0.069847', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WM', 'relevance_score': '0.046724', 'ticker_sentiment_score': '0.111455', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LSPD', 'relevance_score': '0.093289', 'ticker_sentiment_score': '-0.0021', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVAX', 'relevance_score': '0.093289', 'ticker_sentiment_score': '0.121256', 'ticker_sentiment_label': 'Neutral'}]"
Before you continue,https://consent.google.com/m,2024-12-07 16:07:23,Business Standard,0.086343,Neutral,"[{'ticker': 'GOOG', 'relevance_score': '0.213048', 'ticker_sentiment_score': '0.142784', 'ticker_sentiment_label': 'Neutral'}]"
3 Monster Stocks to Hold for the Next 10 Years,https://www.fool.com/investing/2024/12/07/3-monster-stocks-to-hold-for-the-next-10-years/,2024-12-07 16:08:00,Motley Fool,0.214805,Somewhat-Bullish,"[{'ticker': 'GLDAF', 'relevance_score': '0.027667', 'ticker_sentiment_score': '0.115811', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WOLF', 'relevance_score': '0.164843', 'ticker_sentiment_score': '0.047904', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IOVA', 'relevance_score': '0.0553', 'ticker_sentiment_score': '0.086848', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PANW', 'relevance_score': '0.082867', 'ticker_sentiment_score': '0.107558', 'ticker_sentiment_label': 'Neutral'}]"
"EW DEADLINE ALERT: ROSEN, RECOGNIZED INVESTOR COUNSEL, Encourages Edwards Lifesciences Corporation Investors to Secure Counsel Before Important December 13 Deadline in Securities Class Action - EW - Edwards Lifesciences  ( NYSE:EW ) ",https://www.benzinga.com/pressreleases/24/12/g42378241/ew-deadline-alert-rosen-recognized-investor-counsel-encourages-edwards-lifesciences-corporation-in,2024-12-07 16:09:00,Benzinga,0.236402,Somewhat-Bullish,"[{'ticker': 'META', 'relevance_score': '0.06211', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'EW', 'relevance_score': '0.123844', 'ticker_sentiment_score': '0.149498', 'ticker_sentiment_label': 'Neutral'}]"
Before you continue,https://consent.google.com/m,2024-12-07 16:11:30,Business Standard,0.086343,Neutral,"[{'ticker': 'GOOG', 'relevance_score': '0.213048', 'ticker_sentiment_score': '0.142784', 'ticker_sentiment_label': 'Neutral'}]"
Where Will Verizon Communications Be in 5 Years?,https://www.fool.com/investing/2024/12/07/where-will-verizon-communications-be-in-5-years/,2024-12-07 16:17:00,Motley Fool,0.222807,Somewhat-Bullish,"[{'ticker': 'VZ', 'relevance_score': '0.530253', 'ticker_sentiment_score': '0.416063', 'ticker_sentiment_label': 'Bullish'}]"
"Want an Extra $1,000 of Dividend Income in 2025? Invest $11,400 in These 3 High-Yield Stocks.",https://www.fool.com/investing/2024/12/07/want-an-extra-1000-of-dividend-income-in-2025-inve/,2024-12-07 16:27:00,Motley Fool,0.195868,Somewhat-Bullish,"[{'ticker': 'PFE', 'relevance_score': '0.246582', 'ticker_sentiment_score': '0.285082', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'ARCC', 'relevance_score': '0.246582', 'ticker_sentiment_score': '0.199749', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'PFLT', 'relevance_score': '0.246582', 'ticker_sentiment_score': '0.309554', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Before you continue,https://consent.google.com/m,2024-12-07 16:27:21,Business Standard,0.086343,Neutral,"[{'ticker': 'GOOG', 'relevance_score': '0.213048', 'ticker_sentiment_score': '0.142784', 'ticker_sentiment_label': 'Neutral'}]"
Before you continue,https://consent.google.com/m,2024-12-07 16:27:58,Business Standard,0.086343,Neutral,"[{'ticker': 'GOOG', 'relevance_score': '0.213048', 'ticker_sentiment_score': '0.142784', 'ticker_sentiment_label': 'Neutral'}]"
"ROSEN, LEADING INVESTOR COUNSEL, Encourages Warner Bros. Discovery, Inc. Investors to Secure Counsel Before Important Deadline in Securities Class Action - WBD - Warner Bros. Discovery  ( NASDAQ:WBD ) ",https://www.benzinga.com/pressreleases/24/12/g42378309/rosen-leading-investor-counsel-encourages-warner-bros-discovery-inc-investors-to-secure-counsel-be,2024-12-07 16:35:00,Benzinga,0.145595,Neutral,"[{'ticker': 'META', 'relevance_score': '0.057352', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
Before you continue,https://consent.google.com/m,2024-12-07 16:35:59,Business Standard,0.086343,Neutral,"[{'ticker': 'GOOG', 'relevance_score': '0.213048', 'ticker_sentiment_score': '0.142784', 'ticker_sentiment_label': 'Neutral'}]"
Prediction: This Spectacular Artificial Intelligence  ( AI )  Stock Will Be Worth More Than Palantir by 2030,https://www.fool.com/investing/2024/12/07/prediction-this-ai-stock-may-dwarf-palantir/,2024-12-07 16:37:00,Motley Fool,0.193437,Somewhat-Bullish,"[{'ticker': 'CRWD', 'relevance_score': '0.44433', 'ticker_sentiment_score': '0.178966', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'PLTR', 'relevance_score': '0.085324', 'ticker_sentiment_score': '0.219554', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Could Buying Roku Stock Today Set You Up for Life?,https://www.fool.com/investing/2024/12/07/could-buying-roku-stock-today-set-you-up-for-life/,2024-12-07 16:51:00,Motley Fool,0.200353,Somewhat-Bullish,"[{'ticker': 'SSNLF', 'relevance_score': '0.04583', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ROKU', 'relevance_score': '0.772528', 'ticker_sentiment_score': '0.374159', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'SCOR', 'relevance_score': '0.04583', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TTD', 'relevance_score': '0.091509', 'ticker_sentiment_score': '0.135169', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.091509', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
Before you continue,https://consent.google.com/m,2024-12-07 16:59:40,Business Standard,0.086343,Neutral,"[{'ticker': 'GOOG', 'relevance_score': '0.213048', 'ticker_sentiment_score': '0.142784', 'ticker_sentiment_label': 'Neutral'}]"
Before you continue,https://consent.google.com/m,2024-12-07 17:05:21,Business Standard,0.086343,Neutral,"[{'ticker': 'GOOG', 'relevance_score': '0.213048', 'ticker_sentiment_score': '0.142784', 'ticker_sentiment_label': 'Neutral'}]"
Before you continue,https://consent.google.com/m,2024-12-07 17:13:51,Business Standard,0.086343,Neutral,"[{'ticker': 'GOOG', 'relevance_score': '0.213048', 'ticker_sentiment_score': '0.142784', 'ticker_sentiment_label': 'Neutral'}]"
Before you continue,https://consent.google.com/m,2024-12-07 17:24:46,Business Standard,0.086343,Neutral,"[{'ticker': 'GOOG', 'relevance_score': '0.213048', 'ticker_sentiment_score': '0.142784', 'ticker_sentiment_label': 'Neutral'}]"
Before you continue,https://consent.google.com/m,2024-12-07 17:47:12,Business Standard,0.086343,Neutral,"[{'ticker': 'GOOG', 'relevance_score': '0.213048', 'ticker_sentiment_score': '0.142784', 'ticker_sentiment_label': 'Neutral'}]"
"Anthony Scaramucci Compares Trump's FBI Pick, Kash Patel, To Matt Gaetz - Trump Media & Technology  ( NASDAQ:DJT ) ",https://www.benzinga.com/general/social-media/24/12/42378469/anthony-scaramucci-compares-trumps-fbi-pick-kash-patel-to-matt-gaetz,2024-12-07 18:00:17,Benzinga,0.139212,Neutral,"[{'ticker': 'DJT', 'relevance_score': '0.238133', 'ticker_sentiment_score': '0.211722', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Before you continue,https://consent.google.com/m,2024-12-07 18:01:12,Business Standard,0.086343,Neutral,"[{'ticker': 'GOOG', 'relevance_score': '0.213048', 'ticker_sentiment_score': '0.142784', 'ticker_sentiment_label': 'Neutral'}]"
Before you continue,https://consent.google.com/m,2024-12-07 18:01:52,Business Standard,0.086343,Neutral,"[{'ticker': 'GOOG', 'relevance_score': '0.213048', 'ticker_sentiment_score': '0.142784', 'ticker_sentiment_label': 'Neutral'}]"
Before you continue,https://consent.google.com/m,2024-12-07 18:10:56,Business Standard,0.086343,Neutral,"[{'ticker': 'GOOG', 'relevance_score': '0.213048', 'ticker_sentiment_score': '0.142784', 'ticker_sentiment_label': 'Neutral'}]"
Before you continue,https://consent.google.com/m,2024-12-07 18:38:36,Business Standard,0.086343,Neutral,"[{'ticker': 'GOOG', 'relevance_score': '0.213048', 'ticker_sentiment_score': '0.142784', 'ticker_sentiment_label': 'Neutral'}]"
Before you continue,https://consent.google.com/m,2024-12-07 18:55:16,Business Standard,0.086343,Neutral,"[{'ticker': 'GOOG', 'relevance_score': '0.213048', 'ticker_sentiment_score': '0.142784', 'ticker_sentiment_label': 'Neutral'}]"
"Marqeta, Inc. Announcement: If You Have Suffered Losses in Marqeta, Inc.  ( NASDAQ: MQ ) , You Are Encouraged to Contact The Rosen Law Firm About Your Rights - Marqeta  ( NASDAQ:MQ ) ",https://www.benzinga.com/pressreleases/24/12/g42378560/marqeta-inc-announcement-if-you-have-suffered-losses-in-marqeta-inc-nasdaq-mq-you-are-encouraged-t,2024-12-07 19:01:00,Benzinga,0.178829,Somewhat-Bullish,"[{'ticker': 'MQ', 'relevance_score': '0.587278', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.081552', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
"OpenAI's ChatGPT Makes Headway In Search, Threatening Google's Reign - Alphabet  ( NASDAQ:GOOGL ) ",https://www.benzinga.com/tech/24/12/42378596/openais-chatgpt-makes-headway-in-search-threatening-googles-reign,2024-12-07 19:30:14,Benzinga,0.364406,Bullish,"[{'ticker': 'EVR', 'relevance_score': '0.107016', 'ticker_sentiment_score': '0.170835', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.498827', 'ticker_sentiment_score': '0.339006', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.313484', 'ticker_sentiment_score': '0.304612', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
HII Christens Virginia-Class Attack Submarine Arkansas  ( SSN 800 )  - Huntington Ingalls Indus  ( NYSE:HII ) ,https://www.benzinga.com/pressreleases/24/12/g42378683/hii-christens-virginia-class-attack-submarine-arkansas-ssn-800,2024-12-07 20:30:00,Benzinga,0.327966,Somewhat-Bullish,"[{'ticker': 'META', 'relevance_score': '0.057352', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
Could AMD Be the Nvidia of 2025?,https://www.fool.com/investing/2024/12/07/could-amd-be-the-nvidia-of-2025/,2024-12-07 21:05:00,Motley Fool,0.148456,Neutral,"[{'ticker': 'AMD', 'relevance_score': '0.76367', 'ticker_sentiment_score': '0.271226', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.052455', 'ticker_sentiment_score': '0.071998', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.052455', 'ticker_sentiment_score': '0.071998', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.736613', 'ticker_sentiment_score': '0.247991', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
My Top 10 Stocks to Buy in 2024 Are Beating the Market by 48%. Should You Buy Them for 2025?,https://www.fool.com/investing/2024/12/07/my-top-10-stocks-to-buy-in-2024-beat-the-market-by/,2024-12-07 21:11:00,Motley Fool,0.338379,Somewhat-Bullish,"[{'ticker': 'JWN', 'relevance_score': '0.039745', 'ticker_sentiment_score': '0.178901', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'LULU', 'relevance_score': '0.079392', 'ticker_sentiment_score': '0.060873', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MELI', 'relevance_score': '0.158', 'ticker_sentiment_score': '0.082626', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'COST', 'relevance_score': '0.118842', 'ticker_sentiment_score': '0.15196', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'LMND', 'relevance_score': '0.158', 'ticker_sentiment_score': '0.206343', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'V', 'relevance_score': '0.158', 'ticker_sentiment_score': '0.220413', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NU', 'relevance_score': '0.079392', 'ticker_sentiment_score': '0.060873', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GLBE', 'relevance_score': '0.079392', 'ticker_sentiment_score': '0.060873', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SOFI', 'relevance_score': '0.079392', 'ticker_sentiment_score': '0.060873', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ABNB', 'relevance_score': '0.118842', 'ticker_sentiment_score': '0.252257', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.19677', 'ticker_sentiment_score': '0.217831', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Class Action Announcement for Zeta Global Holdings Corp. Investors: A Securities Fraud Class Action Lawsuit Was Filed Against Zeta Global Holdings Corp. - Contact Kessler Topaz Meltzer & Check, LLP - Zeta Global Holdings  ( NYSE:ZETA ) ",https://www.benzinga.com/pressreleases/24/12/g42378788/class-action-announcement-for-zeta-global-holdings-corp-investors-a-securities-fraud-class-action-,2024-12-07 22:01:00,Benzinga,0.104742,Neutral,"[{'ticker': 'ZETA', 'relevance_score': '0.191675', 'ticker_sentiment_score': '0.020327', 'ticker_sentiment_label': 'Neutral'}]"
1 Magnificent Fintech Stock to Buy Before Dec. 25,https://www.fool.com/investing/2024/12/07/magnificent-fintech-stock-to-buy-dec-25/,2024-12-07 23:00:00,Motley Fool,0.318427,Somewhat-Bullish,"[{'ticker': 'AFG', 'relevance_score': '0.056275', 'ticker_sentiment_score': '0.037999', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'C', 'relevance_score': '0.056275', 'ticker_sentiment_score': '0.125022', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NU', 'relevance_score': '0.167709', 'ticker_sentiment_score': '0.1918', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
2 Stocks That Could Create Lasting Generational Wealth,https://www.fool.com/investing/2024/12/07/2-stocks-create-lasting-generational-wealth/,2024-12-07 23:12:00,Motley Fool,0.359548,Bullish,"[{'ticker': 'ROKU', 'relevance_score': '0.279015', 'ticker_sentiment_score': '0.125131', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.468029', 'ticker_sentiment_score': '0.498758', 'ticker_sentiment_label': 'Bullish'}]"
"3 Stocks That Turned $1,000 Into $1 Million  ( or More ) ",https://www.fool.com/investing/2024/12/07/3-stocks-that-turned-1000-into-1-million-or-more/,2024-12-07 23:18:00,Motley Fool,0.306511,Somewhat-Bullish,"[{'ticker': 'HD', 'relevance_score': '0.264515', 'ticker_sentiment_score': '0.22737', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.363768', 'ticker_sentiment_score': '0.233721', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.264515', 'ticker_sentiment_score': '0.26259', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
